id,r2_2A3
2a4ccdbb76cf,-4.0125
a14c34e28176,-4.013
12b35b3af567,-4.0149
3c566ea19ed5,-4.0218
caba834b81a4,-4.0236
1d6b3138a2cf,-4.0237
1936d1a29fbc,-4.0275
7593fffa832f,-4.0313
c7e47d92e1c7,-4.0361
97e1ea96ce2d,-4.0517
6dfbb433484b,-4.0526
7889587c75a2,-4.0529
29cb1118f04a,-4.0544
52a181dd9176,-4.0583
120c2a98da74,-4.0607
6f92fee5f054,-4.0607
d2b00e5149fd,-4.0608
a008c3f5092e,-4.0609
ac2ca49517bf,-4.0643
428e49685341,-4.0646
f1bdec448029,-4.0689
c80300dd467e,-4.0744
f5c5cc395b2d,-4.0751
1f86a906a010,-4.0752
c6356dfba816,-4.0766
2384ff43d25d,-4.0808
1cad89abf3cb,-4.0809
a571e54e93c8,-4.0822
37f14e964edb,-4.0836
0daddee162f9,-4.0854
6747cb76b565,-4.0861
58e8844b4426,-4.0872
f0da12164a78,-4.0888
19b3f735d4f5,-4.094
4f5fd66d9a9c,-4.0952
90a203f9ab4c,-4.1056
92cebdac4352,-4.1075
c8c42718230b,-4.108
e1265ef4ddcd,-4.1096
596d4ef2c185,-4.1101
cf09688c0c1b,-4.1159
0bb471fe8e19,-4.1177
ee52f3e6e493,-4.1196
cb74eb86d59e,-4.1202
f641fc1ab0d2,-4.1221
57e02275d659,-4.1222
46d3b148a62d,-4.1228
b83babfb6b4f,-4.1233
ded2cbb9bce3,-4.1305
95771407d04a,-4.1307
d724a0ebd9b2,-4.131
1fd112cedc5a,-4.1319
65dc72e59fbe,-4.1334
2bc284638a4f,-4.1342
c1663b3bf05c,-4.1405
10204db2ca03,-4.1405
e7fa78695aa7,-4.1408
b8cc1c07f696,-4.1411
53bb4b5df35d,-4.1417
1fff9e74ff26,-4.142
196fffaf5e30,-4.143
91fe42770afa,-4.1443
c3a51f3291a2,-4.1498
c38e253e95ee,-4.1534
dd552eacb81c,-4.156
d4458ba2eb08,-4.157
4eec2c757f96,-4.1571
cf98eee6869c,-4.1622
1890a14272cd,-4.1627
be139913c225,-4.164
18adc43f1091,-4.1641
d73a41ef660c,-4.1678
ff996be0063f,-4.1678
49be01d8c450,-4.1725
10c1d4821ddb,-4.1738
bb448101ebbd,-4.1751
2993c53d7716,-4.1805
726ca84090dd,-4.1821
eb463fe824a1,-4.1836
5e604ebab010,-4.1866
d20f6a5531df,-4.1895
7484b2aa11a9,-4.1901
53228d28a1d8,-4.1944
c5cb682b2993,-4.1982
1cb8fbb6dfb8,-4.2008
839eafdd8c4c,-4.2012
f5b3895f1b50,-4.2017
29de0be17518,-4.2018
059b519a6ebe,-4.2037
466e755c4034,-4.2133
55edfed2a4fa,-4.2156
b0acb6392b9e,-4.2256
891c90072a4d,-4.2264
1b2df1c003d7,-4.229
3eae72ea78f1,-4.2319
c2cb68e6fedd,-4.2348
28706b4784db,-4.2364
e734e128f6a3,-4.2371
11915457b57a,-4.2385
0b93891d0d8b,-4.2391
dff21dc7be6d,-4.2403
df2461460d0e,-4.2406
7dad76b164b2,-4.2416
f8636d1cc944,-4.2432
05a87af11bbb,-4.244
784810d41c13,-4.2475
af14def30bea,-4.2481
b0655268b77f,-4.2488
ec3353e911fb,-4.2502
23559228c0f2,-4.2524
6b91c61c931f,-4.2576
96b64adb58bb,-4.2582
5af61589a8c1,-4.2584
baf374f0f4ea,-4.2596
285314abf6af,-4.2596
2e30497db3c1,-4.2624
ddb8ecf4b2e8,-4.2631
67ab9a38a460,-4.2632
cbbbcdbf1933,-4.2645
ae290c6357cd,-4.2659
b1ac828defe2,-4.2726
d8bc4d41a0a8,-4.2772
6ef5ebf0f6ae,-4.2812
2fde851094f6,-4.282
f41e2a855982,-4.2828
3ed0aa2b98c4,-4.2834
5d5a4e007261,-4.2841
3926365a4d90,-4.286
75e3225bf60a,-4.2878
74c97e82594c,-4.2888
46b740708652,-4.291
f75a4ac66ee8,-4.2927
5819b0be37ab,-4.2959
d1f187356736,-4.2964
ab65af5ba1d1,-4.2969
90b0d4340caf,-4.299
9419355e800c,-4.3007
5729bc274278,-4.3107
1f64506d334b,-4.3119
de4aa65d4c57,-4.3137
d498e9e75535,-4.3141
b6d9574eeb5d,-4.3145
f5dc4039cd29,-4.3157
dd5a2a6647f8,-4.3158
a505c06ecd01,-4.3187
4b51326e1d51,-4.3235
e7a354b2c68d,-4.324
1cd5444515e3,-4.3254
fae9bce5b78d,-4.3264
e71af297e0f7,-4.3294
48914fead6fc,-4.3302
256069cce13b,-4.3303
d5497cbe6153,-4.331
9f4c350f1854,-4.3313
8d117991b62b,-4.3355
779b72bdc097,-4.3375
5faa283c9d47,-4.3399
11c2351e533e,-4.3401
de3cfb341284,-4.3435
3c9ab2d0d2c0,-4.3445
793869fc892d,-4.347
4708bdf0c733,-4.3505
4b8b2a39cca2,-4.3571
0fe23ab41da2,-4.3572
14292992b778,-4.3699
a43b388e22ed,-4.3723
3bb66578e282,-4.3748
2af7a6c6e20e,-4.3765
b244e30d2596,-4.3767
af650607de49,-4.3791
ac1775f6985f,-4.3801
70cbae9f9833,-4.3803
54e939646326,-4.3804
01a84412e57b,-4.3871
85383711dd9d,-4.3877
efa27f9b797e,-4.3879
4ef4690d1fdf,-4.3897
1bfe98cc0176,-4.3918
818bc83e470b,-4.3947
906d473a88d0,-4.3953
e82ce415ca8d,-4.3995
ebf888c5f8f2,-4.3995
20c775935ba6,-4.4057
4ee052ccb8e8,-4.4095
eb945ef7264d,-4.4194
4faf24f218e6,-4.425
d99a58cd9e24,-4.4269
a29786fa17e6,-4.4288
54c1d1ed7167,-4.4291
052e378219d6,-4.431
f5e9e95f9f8f,-4.4329
e7e6775e47fd,-4.4348
15922f7fadba,-4.4351
4e922065e5e0,-4.4397
b9d6084fcb95,-4.4403
64104e7eb09f,-4.4432
0f4105108211,-4.4456
25668fd93950,-4.4467
543fa442c426,-4.4584
6b8f9a965294,-4.466
d534f69d09f0,-4.4663
7b0cbf873e07,-4.4687
510d3afaeef0,-4.4706
173422542d5d,-4.478
21fc718f2405,-4.479
88ed68a3a6cb,-4.4802
43cf57597ec5,-4.4865
4907c1fe27be,-4.4895
78dabe87eb3a,-4.4918
deca89b14d6a,-4.494
4d4d5b75220f,-4.5003
1387f59fe75e,-4.5008
98146f51b96f,-4.5064
07ec9164684b,-4.5073
b3cdb885c6e6,-4.5079
41fed1a45701,-4.5114
c5947e946c83,-4.5119
8413a4100291,-4.5133
9abeedcb58a9,-4.5144
8ef49edc5840,-4.517
2028465ce88f,-4.5176
998553f7e535,-4.5177
8837108a9797,-4.5249
4302020e1681,-4.5268
4cd6cdcee3c1,-4.5284
f856cece508c,-4.5311
f8a7b852b4bc,-4.5322
4cdeb274d696,-4.5341
959050e671a0,-4.5369
e6c070395aae,-4.5384
76ea9ac947cb,-4.5409
384ed5332921,-4.5424
658f9d107b9a,-4.5453
3f98368e60f0,-4.5485
a0a1abb284a1,-4.5486
a11a7d59fd90,-4.5511
1301c1144eac,-4.5519
95c7b7f9b537,-4.5531
66bf805ba9f8,-4.5551
8e3c1aa99b65,-4.5553
71948fc55f58,-4.5555
d5ac87c531cc,-4.5565
95276a45a8e5,-4.5569
ef8c34c7795d,-4.5586
39c6159bbed8,-4.5594
eac1a316780a,-4.5617
93ff7d6184ae,-4.562
c3095f9837a8,-4.5627
a63aa7fe6b75,-4.5656
69c5427bc0ec,-4.569
1abb8c8e871b,-4.5692
a954752e2189,-4.57
25672caaa3ba,-4.5736
8083dd492a09,-4.5819
250917ce271f,-4.5927
d0fcd802e787,-4.5935
f069e4ffac16,-4.597
f08ebb5efb3e,-4.6047
979865e13962,-4.6064
16ed7a04bbe8,-4.6078
7a947c85aad4,-4.6081
64f6e944ec85,-4.6096
48325d53661d,-4.6107
37401bcc9b65,-4.6157
cf01768ea9ec,-4.6166
577fb9ab626c,-4.6175
ff0ab139ba4e,-4.6231
878d02a87e23,-4.6245
62447e532c83,-4.6326
cb0744fdd237,-4.6359
e82c41e96adc,-4.6392
34df275e73a7,-4.6408
a850798bb4f5,-4.6417
27b56741f842,-4.6452
4ff2b8cac61e,-4.6467
14ddef8457f2,-4.6468
750c24d59764,-4.6479
1fc62d3d8d46,-4.648
7a9fcb6bfbd2,-4.6519
96ae0c5d1f1f,-4.6522
196f90c735d6,-4.6565
fa2e594a400a,-4.6627
dd413fd67365,-4.6696
3ef6121870f2,-4.6716
eb96300ff3b5,-4.6755
128cc5549fcb,-4.678
5ff55a9bf21c,-4.6871
12d562ef3b89,-4.6913
d52943c6c7fb,-4.6956
55426b0bd344,-4.6968
d756869dea57,-4.6978
9935490b1327,-4.7015
cbf74a7ed581,-4.7023
903d26fe0b54,-4.7029
6c8eb9c11ac0,-4.7056
cc35c70f26c8,-4.7091
4b3557f758e3,-4.7112
9ad5ab56c8ce,-4.7173
dc5adee883bd,-4.7179
8717ec6e4a5b,-4.72
04a2024b24a9,-4.7204
cbba32377a05,-4.7266
a1792bc054a1,-4.7298
d1caad459114,-4.7322
eaff47819c07,-4.7375
5892164d4dc6,-4.7408
6fdb5f9285f0,-4.7433
d554d0f363f8,-4.7433
c344cbf4cd3e,-4.745
bf60d9961907,-4.7459
69837cc84d5a,-4.7498
7eb993549456,-4.7518
f9f8062b8636,-4.752
0937fc00605d,-4.757
23c5a0924a33,-4.7575
681009c19894,-4.766
c45dedd93bb8,-4.7709
d42c84658b68,-4.7787
68c69fbf2953,-4.7792
48ea30b86bd5,-4.7838
5c4b656b3ad3,-4.7855
59c3356108f7,-4.7905
ed6f313262cd,-4.7941
cd23ac3364a0,-4.7946
0593cfde036c,-4.7974
de58898e4f16,-4.8043
69a35cccc40f,-4.8045
6a56faa37ac3,-4.8075
02d26caebd3f,-4.8084
5d5dfe953cb6,-4.8091
847f82c7e716,-4.8103
2ca7f63ea8b6,-4.8104
8a8ec06a6a02,-4.8118
72877993db81,-4.8149
5892c21d6d86,-4.8157
6fd4b47fd62a,-4.8169
1b103fd4597f,-4.8171
6cbb08b7d12f,-4.8176
538aaaea1662,-4.823
1053f7b90a82,-4.8238
70d237dc8202,-4.8297
baedf03d87ec,-4.8305
c1bad59ef129,-4.8326
f6e4bc2d0af6,-4.8332
aefe35124aef,-4.8352
f40ea51bf28e,-4.8357
d2f1c375a45e,-4.8376
558ce99e192d,-4.8397
1955137543c2,-4.8423
c7abbea92300,-4.8439
47b0fb2d05e3,-4.8448
4d8141cd8844,-4.8449
ef6365c8f62a,-4.8627
fdcad25c1c3c,-4.8651
4855e9798b5d,-4.8665
9ef126fb8865,-4.8708
34d9751d7188,-4.8739
edae1fe4ac45,-4.8754
625c50e4f806,-4.8776
edbddb69a269,-4.8801
7193be295d8b,-4.8839
ae4c35553c3b,-4.8867
559a757a31d6,-4.8874
8cabb5f678e5,-4.888
91f5822c6bc7,-4.89
5dc2f5ebee84,-4.8917
8ddd9f8b2445,-4.8945
066d8aaa9e05,-4.8999
49eb1780e562,-4.9
e66c45e61892,-4.9091
6c0d2e4bc30a,-4.9099
771fc559c8fd,-4.9196
705990696850,-4.9246
18f3b24e9044,-4.9254
f9ec4a3e2b3a,-4.928
64f2e6db01a2,-4.929
5c2525a6a724,-4.9292
48c8bc6c26da,-4.9355
c4951503da9d,-4.9373
12e6a5d1079e,-4.9388
58abc3cb16d2,-4.939
f070dd2bf6e9,-4.9397
f2fcd696a68f,-4.9413
54762beda754,-4.9501
b79a9f026c6b,-4.9511
c03c3d4b6315,-4.9523
328f6696824f,-4.9575
30a25394c3b9,-4.9623
87ae5d5d0960,-4.9651
2f61efa14cab,-4.9753
5ccc7d346352,-4.9755
f1aebe5c0a2c,-4.976
adbe3c3bb906,-4.9772
19c1d3ebba58,-4.9788
3166089a6fd5,-4.9796
b8e599c46ecc,-4.9854
9274b680ead3,-4.9879
f5aa60af0707,-5.0026
b23f3cd2d0af,-5.0062
30265462926f,-5.0099
6f0f53a4003f,-5.0159
562a945b8fcb,-5.02
01f51c7f6e8a,-5.0208
f76c8576ff85,-5.0258
be762a0b5acc,-5.0261
e2b3f403599d,-5.0263
6bc2bbe59e94,-5.0306
39b3ef76d95f,-5.0348
226d1652f4c2,-5.0364
ba637e1e9f2c,-5.0423
898a56ff41f4,-5.0447
7e178c570786,-5.0516
6df3a2825daf,-5.0517
ae31dd2be193,-5.052
fad8aa7b3f17,-5.0529
31338568cbae,-5.0555
8b65d72d419d,-5.0615
87825c703a76,-5.0619
051b8daf0133,-5.0619
d9f79d4530d0,-5.0659
c1489db3382b,-5.0683
b2e9fab45d73,-5.0714
ec566551949f,-5.0728
48a33181811f,-5.0733
10e5f132745c,-5.0741
7f037a19fa2f,-5.0744
8468c6a34ef7,-5.0746
41c5571b8cfc,-5.0755
f7112a39c354,-5.0788
66911f9900d7,-5.0788
59349c42b358,-5.0825
d5c017a8a4c6,-5.0856
eb5ea94f0a1d,-5.0886
437f30bf49a0,-5.0913
e9a5bc3bf14f,-5.0964
2acf465ffe62,-5.0977
1ad162662f35,-5.0989
ac8f100e2cb1,-5.0994
7b57261452fa,-5.0998
4e13594e73b4,-5.1022
87356e7b043d,-5.1042
e7c807ad0ad1,-5.1157
9621cc5f757a,-5.1194
623040d14d68,-5.1221
3fba48317c32,-5.1238
4e512b8c067e,-5.1273
33afc1a129e8,-5.1276
bc9f8bce3137,-5.1313
271533e5b2c3,-5.134
8511b77c88dc,-5.1354
a5abbfd84650,-5.137
f77f685d229c,-5.1374
0d18bd3552d3,-5.1427
ed807022eb73,-5.1429
dc129359e75a,-5.1443
872014675ffb,-5.1446
3c9ad0c42049,-5.1473
a456fe8374d8,-5.1484
391612603b56,-5.1506
e6476aaf4e86,-5.1515
b969b0ca8b20,-5.1517
fabf0650eb7c,-5.1532
bec54aba24ae,-5.1541
13a9e5fb5ad4,-5.1555
34a6840bbef3,-5.157
36a74565c76c,-5.1601
2a2cc5399d1e,-5.1661
c2227e320fc4,-5.1677
0403752dccf0,-5.1697
1a4a26ead530,-5.1717
5bfc94f7297f,-5.1722
89fa9aaee157,-5.1735
5b12eaee47e0,-5.178
10a85c9fec20,-5.1786
57b74f291d76,-5.1798
6954ea2b7749,-5.1824
957da2365cfd,-5.1861
c4df35d6519a,-5.1903
74fae6d8a0af,-5.1926
bed4c840c76b,-5.1947
1dbdc248ad06,-5.1985
f77322b0ddf0,-5.2065
236275f2b5c1,-5.2111
d16080515664,-5.2149
6c216d681154,-5.2169
8531eda8fadb,-5.2203
709db8cf043a,-5.2228
54c4764dd9ac,-5.2235
c93dcdf922fb,-5.2315
9419599dbd35,-5.2315
36339326701f,-5.2322
ac316f09a16f,-5.2355
4ed775e770e1,-5.2363
e748c343b4da,-5.237
1b914e48bbf6,-5.2486
12c861afac7b,-5.2541
818193d1ff87,-5.2571
d855748385aa,-5.2654
b5cfdeff5795,-5.2674
cfcdbba7c349,-5.2687
2b790273d12c,-5.2722
d437d238526a,-5.2755
0a2e3b50f974,-5.2771
408681c54c7f,-5.2782
55627d38aa38,-5.2865
f4815642fb1a,-5.2894
28e9e2d7bc0a,-5.2901
01418cecd855,-5.2914
1a0152ecdaa2,-5.3015
533f7f94c182,-5.3021
04263d3892f9,-5.3048
e9e682bfb3a5,-5.312
b22937b19d44,-5.3126
a540849cdb01,-5.3145
ae3e35ba07f7,-5.3178
1b297a42ed5b,-5.321
0f8472fe275b,-5.3239
86f824e271a1,-5.3274
5cf3e5ceae95,-5.3277
9c6282b46a48,-5.329
14d09fc5ca0a,-5.3326
223f261b9e2f,-5.3361
9cff3098df36,-5.3362
56db41604db2,-5.3365
b87a405cd30a,-5.3384
283b53c02580,-5.3491
4f80ab39cacb,-5.3493
fd81db17f9f4,-5.3527
c2605f93cb86,-5.354
5351d9236be6,-5.3555
25f184f7e668,-5.3576
c15baa60d230,-5.3704
95f2b63048b0,-5.3708
135c0b7d4454,-5.3717
3c149dfe2f16,-5.372
f3432722abf5,-5.3776
2539b9103e08,-5.3842
26b67bb35e8b,-5.3902
2b1d8aafa046,-5.4022
46399d96b5d7,-5.4123
7b6eb4d65470,-5.4134
6520802227f7,-5.422
f4ef22583126,-5.4241
75a3fc1afb2a,-5.43
df8d48ae9a09,-5.4312
874abe883f7d,-5.4314
d84ae3f92d2b,-5.4386
7c86904ab59c,-5.4408
e703eb307593,-5.4447
268b66a2f32d,-5.4467
b54b8195ed0f,-5.4478
9563d6b383cd,-5.4535
d23df1158494,-5.4588
69096fd723c5,-5.4646
38a05f7cc165,-5.4691
5e18b62ec391,-5.4708
88b2862c03f9,-5.4708
82254a5f67cd,-5.4731
3f909c60037f,-5.4742
bc640a428816,-5.4767
ffed0e641007,-5.4784
e00c6d212851,-5.482
6f20eacdf823,-5.4825
fcae3ba1290d,-5.4848
642bde0ed3fb,-5.4875
cad697b98b7f,-5.4935
76c672f05536,-5.5045
64229021a9fb,-5.506
1e11af7f7e9f,-5.5085
4599eee23485,-5.5124
e5acc706b40d,-5.5131
08060b5f8c55,-5.5167
08f93af165c9,-5.5194
10d2667684be,-5.5213
095e938c5838,-5.5233
f3d5137a7eaa,-5.5273
f6eea579568d,-5.5277
e7530a58d3b5,-5.5296
34832ce504a8,-5.5309
1eb2459d94a4,-5.5322
cbdfd033f1a8,-5.5402
fd76927e4f89,-5.5414
f83948082f73,-5.5477
e05882d1809f,-5.5489
17fe338648d7,-5.5533
6ed08cb4e5d5,-5.555
5225307f3fdd,-5.5602
4628c893409c,-5.5639
9d9174a70d98,-5.5678
ba494e9f876e,-5.5686
34661abd081e,-5.5692
93e314b75ced,-5.574
8ce3293a5309,-5.5773
9c5a6bf27bfa,-5.5813
e5603adbda62,-5.5833
f392255ec448,-5.5844
2c1b09c6952d,-5.5906
4e7ff8f9f85b,-5.5924
81a293002a22,-5.5955
d38c6a92c155,-5.5972
f46856a8e31a,-5.602
225428ba7ac2,-5.605
f28e162d4d8e,-5.6081
31a2b8b33c9a,-5.6113
bde35722e46b,-5.6186
4dd98e37ee76,-5.6212
85dab75f7fd7,-5.6217
cc26d77122f2,-5.6237
b781ab0d3c00,-5.6247
d891f10f5ba7,-5.625
540d8836b2da,-5.6251
9ac97b9bb129,-5.6277
0d8cd2b45b32,-5.6303
0786a574f4bf,-5.6315
a9481c377b8a,-5.633
6204a657c45a,-5.636
bc6ed1ec7c7e,-5.6372
d9e019c424a9,-5.6506
84e31f9ca54c,-5.6516
053f48b0e960,-5.6523
cf1ae88a62d7,-5.6609
b60a57a9bf6b,-5.6661
393b59c3254b,-5.6696
b50e89128193,-5.6713
52afc5d07656,-5.6729
95b0bb7e534d,-5.6751
c3017aac5344,-5.6752
cba6fb19dceb,-5.6807
151bb841c18e,-5.6812
3e0b9c65b6f3,-5.6893
2db9ee940256,-5.6904
181edcff2438,-5.6917
a70203dec283,-5.693
e26ec6640f06,-5.6982
7b6690679082,-5.7077
19e9901e2007,-5.7077
41e6217784b7,-5.7124
5ac8ae014836,-5.7125
58128be25397,-5.7137
aae4b7ca8ac8,-5.7156
98c35625aebd,-5.7172
027143014872,-5.7265
86bd9b06f77d,-5.741
2b4162289e68,-5.7448
fa923b18c0c2,-5.7456
d89d67b85b9a,-5.7462
7b6fe787f923,-5.7478
49534eaa0fd7,-5.7524
35c256b3584b,-5.7529
25050e0fde73,-5.7569
5bf51f661f0e,-5.7638
1170acc98c71,-5.7683
f71b8aabdc49,-5.7708
b841a1e6c4ff,-5.7749
807c3261b89f,-5.7824
0904378950ee,-5.7842
6a4de8b07abd,-5.7901
9fb16ea7fa7a,-5.7923
ed61a4218dd7,-5.7941
5757cb4d3b6f,-5.8001
edcc245d57b3,-5.8013
a0a261dc8c96,-5.8077
be5921b296d2,-5.8162
5705562979ce,-5.8293
d0677c04366f,-5.8323
7dfc6b98708f,-5.8327
7fc55060e412,-5.8331
bbe6e9b81861,-5.8355
505000608756,-5.8358
5edc26fa2dbf,-5.8402
d10ea316cae2,-5.8468
2164e32929f8,-5.8503
647930c70bdf,-5.8529
1e059cec7f8d,-5.8554
4d6b40a49c17,-5.8557
60919ac080ee,-5.8566
a3173dc87498,-5.8639
9cb74c232fc8,-5.8765
50ec6316e29a,-5.8782
bddff93113e7,-5.8798
f161ab164610,-5.8813
76ccec3560d2,-5.8813
a7cf6e29a4da,-5.8819
9b7926522948,-5.8841
fe1c5be7ad2b,-5.8851
91ec3758157f,-5.8856
e588f3964d35,-5.891
bb0aa563a1c5,-5.8991
af57887b77df,-5.9006
50c0650c8e58,-5.9057
689ecb6472ad,-5.9121
58d7476ccb9e,-5.9168
6b343bcacc65,-5.9168
9fd4f27465ed,-5.9332
0b99ef15a191,-5.934
4227d08cf04c,-5.9381
c58843013fde,-5.9498
a500dab6deb5,-5.95
cec04331b8bf,-5.9527
2298b9b3b7a2,-5.9536
292452ec58f0,-5.9539
0120d45097a6,-5.9586
2a8631285e3e,-5.9597
a72d9dc00292,-5.9601
e6acf549a695,-5.9617
cfd79b3292e3,-5.9638
a44ac73d610b,-5.9647
2c0d313e180b,-5.9656
3de59eae7c41,-5.9676
3b4426a07e06,-5.9749
7750ecaa877d,-5.9881
932612ac6624,-5.9921
b2358e9e45fb,-5.993
014ae9c5f286,-5.9976
04d6cc94dece,-5.9996
4beb9e761ab9,-6.0013
0b9b0a98e314,-6.0024
8412c28c4275,-6.0034
e7eef825b661,-6.0099
fc62359bbdd8,-6.0153
aef1018f2b8f,-6.0155
ea1278772c1d,-6.0181
3a23827ef561,-6.0197
5b8a49b82e95,-6.0218
d3c0f6301359,-6.0221
d698f82a981c,-6.0236
454ef00548c9,-6.024
b6e24b9c6f8b,-6.026
a7907b7ec1af,-6.0271
a4cdf2308b91,-6.0287
962dc852c21c,-6.0304
db4c8c31cd54,-6.0334
8bf636ea2b31,-6.0387
519d3307c2b6,-6.0417
f2b5a8f2448b,-6.0451
4bfd7b4681f4,-6.0482
f6dfcc6c3a8d,-6.0489
50f3409aab1c,-6.0526
3ae5cf08885f,-6.0531
3a5d4c798858,-6.0604
eacd5ab5389f,-6.0611
0fe98f3fed77,-6.0696
55fffe582bde,-6.0703
f62930e6b5a1,-6.0782
ee573aed00f1,-6.0869
47c26f75a499,-6.0873
184314b4ae4e,-6.0904
015089dd7afe,-6.0914
ad2e993ebf2c,-6.0921
561f914fe3ec,-6.0932
6e82d228c1e4,-6.0955
7a6d5dce2a36,-6.101
187d6a76e9fc,-6.1027
694dfd5727f5,-6.1035
891a91614679,-6.1057
0249ec65faa3,-6.1073
0191236ee750,-6.1123
e35278c86295,-6.1172
b42969b0013c,-6.1178
4aefe63b9164,-6.12
29003a9c858b,-6.1518
c745713e0196,-6.1566
ea8741957731,-6.1569
55bd75b0e1aa,-6.1648
b30368c99de5,-6.1799
8e313352b1e2,-6.1816
bc76181b3cb2,-6.1818
5b3a01691ad4,-6.1943
8417a49a7f20,-6.1945
5a5fc42989ea,-6.1952
df1f7eebcb3f,-6.1973
d5e1e52966e4,-6.1974
613bfbe30763,-6.2012
418ae4824a2a,-6.2026
33a434e5ffd3,-6.2048
cace08823419,-6.2073
e55ec1185654,-6.2151
d6aa1ab08d69,-6.2165
b3f9f34249e4,-6.2224
8b5eab99f70f,-6.2253
676fe910cae8,-6.2284
3f1379ac39bf,-6.2311
d924f570dd34,-6.232
8cdde53dbeee,-6.237
6dd88dd80b50,-6.2422
67336cacecf6,-6.2465
d95038b75fe5,-6.2492
cd1eca42efe5,-6.2493
820123469604,-6.2629
0af52deb3c1b,-6.2654
f32fb5999b0f,-6.2695
28cd421ecaee,-6.2764
1dcb3066cf7e,-6.279
9121d523e5df,-6.2794
4254b7219737,-6.2812
6064d059d44f,-6.2842
1f097af01a5f,-6.2847
7204401f32b4,-6.2872
e81917f7453b,-6.2901
693cfd157fd0,-6.2914
e566298f7de7,-6.2936
05928f343dde,-6.2941
65d76000ed4b,-6.2967
4e5e1cd8c9fd,-6.2983
5d963f7b48b7,-6.3088
9ba72e9216d0,-6.3118
4a6be27a18db,-6.312
ab02214780b5,-6.3121
675359609056,-6.3174
266014aef63a,-6.3193
34730792ed27,-6.3351
057e2632b859,-6.338
663060508788,-6.339
9af90b215eb6,-6.3401
4d78f3d9e73f,-6.342
70536b21177e,-6.3443
e0505702212b,-6.3493
8c478d9769f2,-6.3543
592f66172c91,-6.3579
909979151214,-6.3619
0749763f558c,-6.3626
b363549b40af,-6.3693
db30a8260e45,-6.3702
56aaf9579894,-6.3726
bd2f24dc941a,-6.3756
5b6fe3844268,-6.388
782a5fc5bcec,-6.3887
547b3a8e2b43,-6.39
39476e43f097,-6.3901
4d86ea5a69fb,-6.4017
42a82edeea13,-6.4049
55671cabd04c,-6.4054
b550c6f815dc,-6.4101
3d90fdd256a7,-6.4108
6ce769268ebf,-6.4123
5fd61a904fe0,-6.4141
3091fd8b5e13,-6.4158
1de21d65272e,-6.4183
2fe5f4173fae,-6.4279
e2334b1b616e,-6.4325
8a5ab0143dd8,-6.4342
d98e998cd2e1,-6.4364
fef1f7dfd1ae,-6.441
c37d1001fd2e,-6.4416
0cfc2852ade2,-6.444
6b42e82637bd,-6.4451
81e2bb11d33e,-6.4452
89923307cf0b,-6.4485
c91d62f3ee99,-6.451
79c9292a724f,-6.4541
3ac04838105d,-6.4552
ce6ff475492b,-6.4555
fcb4a7bccada,-6.4942
d5edd870791e,-6.5064
3b3ade9c4ada,-6.5123
674da40b8a51,-6.5215
103241863566,-6.5233
035768ef9561,-6.5234
ec1457f07a26,-6.5259
cd692afc4680,-6.5398
56ad984a3f75,-6.5441
827ad26714c5,-6.5473
bc6f06285fc8,-6.5501
f49fb0e3060a,-6.5548
66c695ece2aa,-6.5557
e7fff264ddea,-6.5592
54a4ce77de90,-6.5776
5e36f0a70507,-6.5785
81bbcbf37b4d,-6.5805
73a3cbc6e4f6,-6.5828
4fe4b36ed253,-6.5857
dd5a85b9ee01,-6.5867
5b5e6953d63e,-6.5916
3e74056a78f7,-6.5959
42cdd41cd04a,-6.6057
9eb4b8b45565,-6.607
1811d53e4c1b,-6.614
137f53d7d4e1,-6.6179
21d085fb2039,-6.6198
42cfa6a9bff6,-6.6253
099522c83b8d,-6.6268
8fe3e957d6c7,-6.6398
7aff902320e7,-6.6576
5f6c6231cb5e,-6.6611
b8a72fd0d279,-6.6639
8112859a69f2,-6.6676
eaa8fbbdd688,-6.6698
22259496132d,-6.6732
bf961d62331b,-6.6778
4ec9973cb0af,-6.6799
cc8313e7b934,-6.6915
2a6f9116a5ff,-6.6987
df4aef08bdf1,-6.7067
05eb0f0c6c88,-6.7099
0b645e8fd7a4,-6.7119
701d0d346ee6,-6.7176
384d33d34567,-6.7356
0360e2fd2214,-6.7368
6d31a52f49f6,-6.7389
354d09b7ebb2,-6.7405
c06e472ba255,-6.7407
307b0ce4c86a,-6.7505
d018dffbd8c9,-6.7532
f3ac459abcf2,-6.7584
fa3bc8848cbc,-6.7626
20cbbfee68a4,-6.772
2966e42dffd5,-6.774
15af7d20c3bf,-6.7755
a86153247153,-6.7781
8da8263ecc15,-6.7902
f60d2e9d4b07,-6.7925
15d2bdf675a6,-6.7932
c4fd9b10c9a9,-6.7988
dba772d6b188,-6.8005
e82640fa74f2,-6.8079
c0cacbbf3dd5,-6.8099
227380308988,-6.8115
e5bdac406cdd,-6.8164
b4c9833db1f9,-6.8199
b7aa530f772f,-6.8258
b0dea7b11cbd,-6.8263
7693c6edd6d0,-6.8315
d2eb95e717ce,-6.8379
edd155113875,-6.838
613247aab2cb,-6.8445
58e0195c3eab,-6.8507
a1c5e4e8ab4b,-6.854
1b0b2bfcca79,-6.8552
aeacd96d5738,-6.8576
f91c85fec92b,-6.8579
b80d546c4fcc,-6.8606
1d7db31640ba,-6.863
5ccfed37cc32,-6.8639
aafd09cc0f77,-6.8733
a02347906e8c,-6.88
40ce3d553c0c,-6.8821
